transaction_id,committee_name,image_number,entity_type,amendment_indicator,back_reference_transaction_id,back_reference_schedule_name,load_timestamp,line_number,file_number,related_line_number,committee_id,recipient_name,recipient_city,recipient_state,recipient_zip,recipient_prefix,recipient_suffix,beneficiary_committee_name,disbursement_type,disbursement_description,disbursement_date,disbursement_amount,semi_annual_bundled_refund,candidate_office,candidate_office_district,memo_code,memo_text
500068647,SUOZZI FOR CONGRESS,202312019599368514,IND,N,,,2023-12-01 10:06:05,17,1737426,979,C00607200,Fishkin,Washington,DC,200094807,,,,,Reimbursement,2021-07-01,340.45,,,,,
500067647,SUOZZI FOR CONGRESS,202312019599368515,ORG,N,,,2023-12-01 10:06:05,17,1737426,980,C00607200,Capital Gifts & Awards Inc,Annapolis,MD,214016761,,,,,Gifts $ mementos,2021-08-04,5189.66,,,,,
500068657,SUOZZI FOR CONGRESS,202312019599368515,ORG,N,,,2023-12-01 10:06:05,17,1737426,981,C00607200,ActBlue Technical Services,Somerville,MA,21443132,,,,,Credit Card Processing Fee,2021-07-11,48.86,,,,,
500067657,SUOZZI FOR CONGRESS,202312019599368515,ORG,N,,,2023-12-01 10:06:05,17,1737426,982,C00607200,Google,Mountain View,CA,940431351,,,,,Storage,2021-08-02,1.99,,,,,
500068557,SUOZZI FOR CONGRESS,202312019599368516,ORG,N,,,2023-12-01 10:06:05,17,1737426,983,C00607200,InterCreative Media,New York,NY,100237155,,,,,Consultant - Website,2021-08-05,108.72,,,,,
500068667,SUOZZI FOR CONGRESS,202312019599368516,ORG,N,,,2023-12-01 10:06:05,17,1737426,984,C00607200,ActBlue Technical Services,Somerville,MA,21443132,,,,,Credit Card Processing Fee,2021-09-19,272.37,,,,,
500068577,SUOZZI FOR CONGRESS,202312019599368516,ORG,N,,,2023-12-01 10:06:05,17,1737426,985,C00607200,Sweetgreen,Washington,DC,200031107,,,,,Meals,2021-07-01,13.7,,,,,
500067677,SUOZZI FOR CONGRESS,202312019599368517,ORG,N,,,2023-12-01 10:06:05,17,1737426,986,C00607200,Osteria Morini,Washington,DC,200033734,,,,,Event,2021-07-23,375,,,,,
500068587,SUOZZI FOR CONGRESS,202312019599368517,IND,N,,,2023-12-01 10:06:05,17,1737426,987,C00607200,Devlin,Sea Cliff,NY,115791131,,,,,Consultant - Strategy,2021-07-01,5000,,,,,
500067687,SUOZZI FOR CONGRESS,202312019599368517,ORG,N,,,2023-12-01 10:06:05,17,1737426,988,C00607200,Succotash,Washington,DC,200041493,,,,,Event,2021-09-25,567.3,,,,,
500068597,SUOZZI FOR CONGRESS,202312019599368518,ORG,N,,,2023-12-01 10:06:05,17,1737426,989,C00607200,Bank of America,Glen Cove,NY,115422704,,,,,Wire Fee,2021-08-11,30,,,,,
500068608,SUOZZI FOR CONGRESS,202312019599368518,ORG,N,,,2023-12-01 10:06:05,17,1737426,990,C00607200,The New York Times,New York,NY,100181618,,,,,Subscription,2021-09-27,81.67,,,,,
500068518,SUOZZI FOR CONGRESS,202312019599368518,ORG,N,,,2023-12-01 10:06:05,17,1737426,991,C00607200,Sage Payment Solutions,Reston,VA,201905858,,,,,Credit Card Processing Fee,2021-07-04,25.48,,,,,
500068618,SUOZZI FOR CONGRESS,202312019599368519,ORG,N,,,2023-12-01 10:06:05,17,1737426,992,C00607200,Uber,San Francisco,CA,941055800,,,,,Travel,2021-08-04,40.75,,,,,
500068528,SUOZZI FOR CONGRESS,202312019599368519,ORG,N,,,2023-12-01 10:06:05,17,1737426,993,C00607200,Paychex,Rochester,NY,146204648,,,,,Payroll - Taxes,2021-08-13,1685.91,,,,,
500068628,SUOZZI FOR CONGRESS,202312019599368519,ORG,N,,,2023-12-01 10:06:05,17,1737426,994,C00607200,"NGP VAN, Inc.",Washington,DC,200055006,,,,,Software - Compliance,2021-08-09,11948.76,,,,,
500068648,SUOZZI FOR CONGRESS,202312019599368520,IND,N,,,2023-12-01 10:06:05,17,1737426,995,C00607200,Fishkin,Washington,DC,200094807,,,,,Reimbursement,2021-07-20,597.08,,,,,
500068548,SUOZZI FOR CONGRESS,202312019599368520,ORG,N,,,2023-12-01 10:06:05,17,1737426,996,C00607200,Paychex,Rochester,NY,146204648,,,,,Payroll,2021-09-14,4223,,,,,
500068550,SUOZZI FOR CONGRESS,202312019599368520,IND,N,500068548,SB17,2023-12-01 10:06:05,17,1737426,997,C00607200,Goldfeder,Forest Hills,NY,113754152,,,,,Payroll,2021-09-14,228.34,,,,X,*
500068551,SUOZZI FOR CONGRESS,202312019599368521,IND,N,500068548,SB17,2023-12-01 10:06:05,17,1737426,998,C00607200,Fishkin,Washington,DC,200094807,,,,,Payroll,2021-09-14,2033.95,,,,X,*
500068549,SUOZZI FOR CONGRESS,202312019599368521,IND,N,500068548,SB17,2023-12-01 10:06:05,17,1737426,999,C00607200,Guthrie,Brooklyn,NY,112384014,,,,,Payroll,2021-09-14,1960.71,,,,X,*
500067658,SUOZZI FOR CONGRESS,202312019599368521,ORG,N,,,2023-12-01 10:06:05,17,1737426,1000,C00607200,Google,Mountain View,CA,940431351,,,,,Storage,2021-09-02,1.99,,,,,
500068558,SUOZZI FOR CONGRESS,202312019599368522,ORG,N,,,2023-12-01 10:06:05,17,1737426,1001,C00607200,Lee Stanco Group,Glen Head,NY,115452210,,,,,Band for Event,2021-08-05,1000,,,,,
500068658,SUOZZI FOR CONGRESS,202312019599368522,ORG,N,,,2023-12-01 10:06:05,17,1737426,1002,C00607200,ActBlue Technical Services,Somerville,MA,21443132,,,,,Credit Card Processing Fee,2021-07-18,141.82,,,,,
500068668,SUOZZI FOR CONGRESS,202312019599368522,ORG,N,,,2023-12-01 10:06:05,17,1737426,1003,C00607200,ActBlue Technical Services,Somerville,MA,21443132,,,,,Credit Card Processing Fee,2021-09-26,583.44,,,,,
500061478,SUOZZI FOR CONGRESS,202312019599368523,PAC,N,,,2023-12-01 10:06:05,17,1737426,1004,C00607200,Democracy Engine PAC,Washington,DC,200011801,,,,,Credit Card Processing Fee,2021-09-30,119.05,,,,,
500067678,SUOZZI FOR CONGRESS,202312019599368523,ORG,N,,,2023-12-01 10:06:05,17,1737426,1005,C00607200,Osteria Morini,Washington,DC,200033734,,,,,Fundraising Event,2021-09-30,780,,,,,
500068578,SUOZZI FOR CONGRESS,202312019599368523,ORG,N,,,2023-12-01 10:06:05,17,1737426,1006,C00607200,Sweetgreen,Washington,DC,200031107,,,,,Meals,2021-07-30,13.7,,,,,
500067688,SUOZZI FOR CONGRESS,202312019599368524,ORG,N,,,2023-12-01 10:06:05,17,1737426,1007,C00607200,The Crescent Beach Club,Bayville,NY,117091622,,,,,Event,2021-08-31,1200,,,,,
500068588,SUOZZI FOR CONGRESS,202312019599368524,IND,N,,,2023-12-01 10:06:05,17,1737426,1008,C00607200,Devlin,Sea Cliff,NY,115791131,,,,,Consultant - Strategy,2021-08-02,5000,,,,,
500068598,SUOZZI FOR CONGRESS,202312019599368524,ORG,N,,,2023-12-01 10:06:05,17,1737426,1009,C00607200,Bank of America,Glen Cove,NY,115422704,,,,,Wire Fee,2021-09-01,5,,,,,
500068609,SUOZZI FOR CONGRESS,202312019599368525,ORG,N,,,2023-12-01 10:06:05,17,1737426,1010,C00607200,LIPA,Hicksville,NY,118029039,,,,,Electric Bill,2021-07-21,225.2,,,,,
500068519,SUOZZI FOR CONGRESS,202312019599368525,ORG,N,,,2023-12-01 10:06:05,17,1737426,1011,C00607200,Sage Payment Solutions,Reston,VA,201905858,,,,,Credit Card Processing Fee,2021-08-02,1573.93,,,,,
500068619,SUOZZI FOR CONGRESS,202312019599368525,ORG,N,,,2023-12-01 10:06:05,17,1737426,1012,C00607200,Uber,San Francisco,CA,941055800,,,,,Travel,2021-08-23,14.38,,,,,
500068629,SUOZZI FOR CONGRESS,202312019599368526,ORG,N,,,2023-12-01 10:06:05,17,1737426,1013,C00607200,Lyft,San Francisco,CA,941071611,,,,,Travel,2021-08-10,90.99,,,,,
500068529,SUOZZI FOR CONGRESS,202312019599368526,ORG,N,,,2023-12-01 10:06:05,17,1737426,1014,C00607200,Paychex,Rochester,NY,146204648,,,,,Payroll - Taxes,2021-08-31,1685.88,,,,,
500068539,SUOZZI FOR CONGRESS,202312019599368526,ORG,N,,,2023-12-01 10:06:05,17,1737426,1015,C00607200,Paychex,Rochester,NY,146204648,,,,,Payroll,2021-08-12,4131.66,,,,,
500068541,SUOZZI FOR CONGRESS,202312019599368527,IND,N,500068539,SB17,2023-12-01 10:06:05,17,1737426,1016,C00607200,Guthrie,Brooklyn,NY,112384014,,,,,Payroll,2021-08-12,1960.71,,,,X,*
500068542,SUOZZI FOR CONGRESS,202312019599368527,IND,N,500068539,SB17,2023-12-01 10:06:05,17,1737426,1017,C00607200,Goldfeder,Forest Hills,NY,113754152,,,,,Payroll,2021-08-12,137,,,,X,*
500068543,SUOZZI FOR CONGRESS,202312019599368527,IND,N,500068539,SB17,2023-12-01 10:06:05,17,1737426,1018,C00607200,Fishkin,Washington,DC,200094807,,,,,Payroll,2021-08-12,2033.95,,,,X,*
500068639,SUOZZI FOR CONGRESS,202312019599368528,ORG,N,,,2023-12-01 10:06:05,17,1737426,1019,C00607200,Washington Nationals,Washington,DC,200033599,,,,,Political Event,2021-08-18,362,,,,,
500068649,SUOZZI FOR CONGRESS,202312019599368528,IND,N,,,2023-12-01 10:06:05,17,1737426,1020,C00607200,Fishkin,Washington,DC,200094807,,,,,Reimbursement,2021-09-03,92.1,,,,,
500067649,SUOZZI FOR CONGRESS,202312019599368528,ORG,N,,,2023-12-01 10:06:05,17,1737426,1021,C00607200,Dropbox,San Francisco,CA,941071810,,,,,Software - File Storage,2021-07-26,11.99,,,,,
500068559,SUOZZI FOR CONGRESS,202312019599368529,ORG,N,,,2023-12-01 10:06:05,17,1737426,1022,C00607200,Viviana Russell for Town Clerk,Westbury,NY,115900805,,,,,Non-Federal Donation,2021-08-13,500,,,,,
500068659,SUOZZI FOR CONGRESS,202312019599368529,ORG,N,,,2023-12-01 10:06:05,17,1737426,1023,C00607200,ActBlue Technical Services,Somerville,MA,21443132,,,,,Credit Card Processing Fee,2021-07-25,226.15,,,,,
500068669,SUOZZI FOR CONGRESS,202312019599368529,ORG,N,,,2023-12-01 10:06:05,17,1737426,1024,C00607200,ActBlue Technical Services,Somerville,MA,21443132,,,,,Credit Card Processing Fee,2021-09-30,2370.73,,,,,
500067669,SUOZZI FOR CONGRESS,202312019599368530,ORG,N,,,2023-12-01 10:06:05,17,1737426,1025,C00607200,New York State Insurance Fund,Melville,NY,117473193,,,,,Workers' Compensation Policy,2021-09-19,501.69,,,,,
500067679,SUOZZI FOR CONGRESS,202312019599368530,ORG,N,,,2023-12-01 10:06:05,17,1737426,1026,C00607200,Rasika,Washington,DC,200042904,,,,,Fundraising Event,2021-09-24,627.36,,,,,
500068579,SUOZZI FOR CONGRESS,202312019599368530,ORG,N,,,2023-12-01 10:06:05,17,1737426,1027,C00607200,Sweetgreen,Washington,DC,200031107,,,,,Meals,2021-08-24,13.7,,,,,
500068589,SUOZZI FOR CONGRESS,202312019599368531,IND,N,,,2023-12-01 10:06:05,17,1737426,1028,C00607200,Devlin,Sea Cliff,NY,115791131,,,,,Consultant - Strategy,2021-09-01,5000,,,,,
500068599,SUOZZI FOR CONGRESS,202312019599368531,ORG,N,,,2023-12-01 10:06:05,17,1737426,1029,C00607200,Bank of America,Glen Cove,NY,115422704,,,,,Wire Fee,2021-09-07,1,,,,,
500067337,SUOZZI FOR CONGRESS,202312019599368532,IND,N,,,2023-12-01 10:06:05,20A,1737426,1030,C00607200,Trotta,Glen Cove,NY,115424142,,,,,Return of over-donation,2021-09-27,100,,,,,
500068511,SUOZZI FOR CONGRESS,202312019599368533,ORG,N,,,2023-12-01 10:06:05,21,1737426,1031,C00607200,Albany County Democrats,Albany,NY,122061242,,,,,Donation,2021-09-16,500,,,,,
500068553,SUOZZI FOR CONGRESS,202312019599368533,ORG,N,,,2023-12-01 10:06:05,21,1737426,1032,C00607200,Joe Cunningham for South Carolina,Charleston,SC,294131012,,,,,Non-Federal Donation,2021-07-20,1000,,,,,
500068514,SUOZZI FOR CONGRESS,202312019599368533,ORG,N,,,2023-12-01 10:06:05,21,1737426,1033,C00607200,TOM MALINOWSKI FOR CONGRESS,Somerville,NJ,88760263,,,,,Federal Donation,2021-09-16,1000,,,,,
500068554,SUOZZI FOR CONGRESS,202312019599368534,COM,N,,,2023-12-01 10:06:05,21,1737426,1034,C00607200,Democratic Organization of Queens,Forest Hills,NY,113755355,,,,,Contribution,2021-07-21,500,,,,,
500068515,SUOZZI FOR CONGRESS,202312019599368534,ORG,N,,,2023-12-01 10:06:05,21,1737426,1035,C00607200,Friends of Darrin Green,Bohemia,NY,117162174,,,,,Non-Federal Donation,2021-09-16,500,,,,,
500068516,SUOZZI FOR CONGRESS,202312019599368534,COM,N,,,2023-12-01 10:06:05,21,1737426,1036,C00607200,Friends of Laura Burns,Garden City,NY,115307187,,,,,Non-Federal Donation,2021-08-13,500,,,,,
500068566,SUOZZI FOR CONGRESS,202312019599368535,ORG,N,,,2023-12-01 10:06:06,21,1737426,1037,C00607200,Dickens for New York,New York,NY,100235001,,,,,Non-Federal Donation,2021-08-24,500,,,,,
500068517,SUOZZI FOR CONGRESS,202312019599368535,ORG,N,,,2023-12-01 10:06:06,21,1737426,1038,C00607200,Nadia for LD8,Garden City,NY,115303201,,,,,Non-Federal Donation,2021-09-16,500,,,,,
500075734,SUOZZI FOR CONGRESS,202312019599368570,ORG,N,,,2023-12-01 11:09:24,17,1737432,6,C00607200,AT&T,Aurora,IL,605728212,,,,,Cellphone bill,2022-07-01,218.11,,,,,
500075740,SUOZZI FOR CONGRESS,202312019599368570,ORG,N,,,2023-12-01 11:09:24,17,1737432,7,C00607200,The New York Times,New York,NY,100181618,,,,,Subscription,2022-07-05,19.96,,,,,
500078972,SUOZZI FOR CONGRESS,202312019599368570,ORG,N,,,2023-12-01 11:09:24,17,1737432,8,C00607200,The New York Times,New York,NY,100181618,,,,,Subscription,2022-07-05,70.5,,,,,
500075782,SUOZZI FOR CONGRESS,202312019599368571,ORG,N,,,2023-12-01 11:09:24,17,1737432,9,C00607200,Delta Airlines,Atlanta,GA,303206001,,,,,Travel,2022-07-08,657.2,,,,,
500075730,SUOZZI FOR CONGRESS,202312019599368571,ORG,N,,,2023-12-01 11:09:24,17,1737432,10,C00607200,Paychex,Rochester,NY,146204648,,,,,Payroll - invoice,2022-07-11,108,,,,,
500075784,SUOZZI FOR CONGRESS,202312019599368571,ORG,N,,,2023-12-01 11:09:24,17,1737432,11,C00607200,Sweetgreen,Washington,DC,200031107,,,,,Meals,2022-07-11,14.8,,,,,
500075785,SUOZZI FOR CONGRESS,202312019599368572,ORG,N,,,2023-12-01 11:09:24,17,1737432,12,C00607200,Sweetgreen,Washington,DC,200031107,,,,,Meals,2022-07-11,14.8,,,,,
500078916,SUOZZI FOR CONGRESS,202312019599368572,ORG,N,,,2023-12-01 11:09:24,17,1737432,13,C00607200,American Community Bank,Glen Cove,NY,115423070,,,,,Bank Charges,2022-07-28,242.69,,,,,
500078917,SUOZZI FOR CONGRESS,202312019599368572,ORG,N,,,2023-12-01 11:09:24,17,1737432,14,C00607200,American Community Bank,Glen Cove,NY,115423070,,,,,Bank Charges,2022-07-28,107.06,,,,,
500078928,SUOZZI FOR CONGRESS,202312019599368573,ORG,N,,,2023-12-01 11:09:24,17,1737432,15,C00607200,House Members Dining Room,Washington,DC,20004,,,,,Meals,2022-07-28,516.95,,,,,
500078919,SUOZZI FOR CONGRESS,202312019599368573,ORG,N,,,2023-12-01 11:09:24,17,1737432,16,C00607200,Osteria Morini,Washington,DC,200033734,,,,,Fundraising Event,2022-07-29,735.3,,,,,
500078942,SUOZZI FOR CONGRESS,202312019599368573,ORG,N,,,2023-12-01 11:09:24,17,1737432,17,C00607200,AT&T,Aurora,IL,605728212,,,,,Cellphone bill,2022-08-01,126.23,,,,,
500078922,SUOZZI FOR CONGRESS,202312019599368574,ORG,N,,,2023-12-01 11:09:24,17,1737432,18,C00607200,Visa,Tampa,FL,336303131,,,,,Credit Card Fee/ Merchant Fee,2022-08-02,942.92,,,,,
500079020,SUOZZI FOR CONGRESS,202312019599368574,ORG,N,500078922,SB17,2023-12-01 11:09:24,17,1737432,19,C00607200,Dropbox,San Francisco,CA,941071810,,,,,Office Expense,2022-07-18,55.44,,,,X,*
500079014,SUOZZI FOR CONGRESS,202312019599368574,ORG,N,500078922,SB17,2023-12-01 11:09:24,17,1737432,20,C00607200,Google,Mountain View,CA,940431351,,,,,Office Expense,2022-07-20,122.25,,,,X,*
500079018,SUOZZI FOR CONGRESS,202312019599368575,ORG,N,500078922,SB17,2023-12-01 11:09:24,17,1737432,21,C00607200,Optimum,Roslyn,NY,115761626,,,,,Office Expense,2022-07-20,357.24,,,,X,*
500078941,SUOZZI FOR CONGRESS,202312019599368575,IND,N,,,2023-12-01 11:09:24,17,1737432,22,C00607200,Devlin-Hall,Sea Cliff,NY,115791131,,,,,Campaign Consultant,2022-08-09,274.44,,,,,
500078930,SUOZZI FOR CONGRESS,202312019599368575,ORG,N,,,2023-12-01 11:09:24,17,1737432,23,C00607200,Paychex,Rochester,NY,146204648,,,,,Payroll - invoice,2022-08-10,123,,,,,
500078918,SUOZZI FOR CONGRESS,202312019599368576,ORG,N,,,2023-12-01 11:09:24,17,1737432,24,C00607200,American Community Bank,Glen Cove,NY,115423070,,,,,Bank Charges,2022-08-29,60,,,,,
500078923,SUOZZI FOR CONGRESS,202312019599368576,ORG,N,,,2023-12-01 11:09:24,17,1737432,25,C00607200,Visa,Tampa,FL,336303131,,,,,Reimbursement,2022-08-29,90.3,,,,,
500079009,SUOZZI FOR CONGRESS,202312019599368576,ORG,N,500078923,SB17,2023-12-01 11:09:24,17,1737432,26,C00607200,Staples,Glen Cove,NY,115422511,,,,,Office Supplies,2022-07-31,30.39,,,,X,*
500078943,SUOZZI FOR CONGRESS,202312019599368577,ORG,N,,,2023-12-01 11:09:24,17,1737432,27,C00607200,AT&T,Aurora,IL,605728212,,,,,Cellphone bill,2022-09-01,126.23,,,,,
500078931,SUOZZI FOR CONGRESS,202312019599368577,ORG,N,,,2023-12-01 11:09:24,17,1737432,28,C00607200,Paychex,Rochester,NY,146204648,,,,,Payroll - invoice,2022-09-12,216,,,,,
500078933,SUOZZI FOR CONGRESS,202312019599368577,ORG,N,,,2023-12-01 11:09:24,17,1737432,29,C00607200,Elias Law Group,Washington,DC,200015823,,,,,Legal,2022-09-13,24188.87,,,,,
500078927,SUOZZI FOR CONGRESS,202312019599368578,ORG,N,,,2023-12-01 11:09:24,17,1737432,30,C00607200,Sweetgreen,Washington,DC,200031107,,,,,Meal,2022-09-15,177.6,,,,,
500078939,SUOZZI FOR CONGRESS,202312019599368578,IND,N,,,2023-12-01 11:09:24,17,1737432,31,C00607200,Tumminello,Merrick,NY,115662529,,,,,Campaign Consultant,2022-09-16,1500,,,,,
500078940,SUOZZI FOR CONGRESS,202312019599368578,ORG,N,,,2023-12-01 11:09:24,17,1737432,32,C00607200,Elias Law Group,Washington,DC,200015823,,,,,Legal,2022-09-22,685,,,,,
500078944,SUOZZI FOR CONGRESS,202312019599368579,ORG,N,,,2023-12-01 11:09:24,17,1737432,33,C00607200,AT&T,Aurora,IL,605728212,,,,,Cellphone bill,2022-09-30,219.92,,,,,
500078932,SUOZZI FOR CONGRESS,202312019599368579,ORG,N,,,2023-12-01 11:09:24,17,1737432,34,C00607200,Paychex,Rochester,NY,146204648,,,,,Payroll - invoice,2022-09-30,108,,,,,
500078615,SUOZZI FOR CONGRESS,202312019599368580,IND,N,,,2023-12-01 11:09:24,20A,1737432,35,C00607200,Abiri,Brooklyn,NY,112093269,,MD,,,Contribution Refund,2022-07-29,100,,,,,
500078616,SUOZZI FOR CONGRESS,202312019599368580,IND,N,,,2023-12-01 11:09:24,20A,1737432,36,C00607200,Alderman,Jericho,NY,117531302,,,,,Contribution Refund,2022-07-29,2100,,,,,
500078617,SUOZZI FOR CONGRESS,202312019599368580,IND,N,,,2023-12-01 11:09:24,20A,1737432,37,C00607200,Bacon,New York,NY,100366626,,,,,Contribution Refund,2022-07-29,2900,,,,,
500078761,SUOZZI FOR CONGRESS,202312019599368581,IND,N,,,2023-12-01 11:09:24,20A,1737432,38,C00607200,Bergman,New York,NY,100173539,,,,,Contribution Refund,2022-07-29,2900,,,,,
500078618,SUOZZI FOR CONGRESS,202312019599368581,IND,N,,,2023-12-01 11:09:24,20A,1737432,39,C00607200,Bergman,New York,NY,100173539,,,,,Contribution Refund,2022-07-29,2900,,,,,
500078619,SUOZZI FOR CONGRESS,202312019599368581,IND,N,,,2023-12-01 11:09:24,20A,1737432,40,C00607200,Berman,Roslyn Heights,NY,115771996,,,,,Contribution Refund,2022-07-29,250,,,,,
500078620,SUOZZI FOR CONGRESS,202312019599368582,IND,N,,,2023-12-01 11:09:24,20A,1737432,41,C00607200,Berner,Jericho,NY,117531157,,,,,Contribution Refund,2022-07-29,2900,,,,,
500078621,SUOZZI FOR CONGRESS,202312019599368582,IND,N,,,2023-12-01 11:09:24,20A,1737432,42,C00607200,Blondell,Locust Valley,NY,115602507,,,,,Contribution Refund,2022-07-29,500,,,,,
500078622,SUOZZI FOR CONGRESS,202312019599368582,IND,N,,,2023-12-01 11:09:24,20A,1737432,43,C00607200,Breslin,Garden City,NY,11530,,,,,Contribution Refund,2022-07-29,2100,,,,,
500078623,SUOZZI FOR CONGRESS,202312019599368583,IND,C,,,2023-12-01 11:09:24,20A,1737432,44,C00607200,Brodsky,Sands Point,NY,110502620,,,,,Contribution Refund,2022-07-29,2900,,,,,
500078624,SUOZZI FOR CONGRESS,202312019599368583,IND,N,,,2023-12-01 11:09:24,20A,1737432,45,C00607200,Brown,Florence,SC,295015713,,,,,Contribution Refund,2022-07-29,2100,,,,,
500078625,SUOZZI FOR CONGRESS,202312019599368583,IND,N,,,2023-12-01 11:09:24,20A,1737432,46,C00607200,Brown,Florence,SC,295013425,,,,,Contribution Refund,2022-07-29,2100,,,,,
500078626,SUOZZI FOR CONGRESS,202312019599368584,IND,N,,,2023-12-01 11:09:24,20A,1737432,47,C00607200,Burger,New York,NY,100658412,,,,,Contribution Refund,2022-07-29,2900,,,,,
500078627,SUOZZI FOR CONGRESS,202312019599368584,IND,N,,,2023-12-01 11:09:24,20A,1737432,48,C00607200,Burgos,New York,NY,100061619,,,,,Contribution Refund,2022-07-29,1100,,,,,
500078731,SUOZZI FOR CONGRESS,202312019599368584,ORG,C,,,2023-12-01 11:09:24,20A,1737432,49,C00607200,Caithness Services PAC,Holmdel,NJ,77332100,,,,,Contribution Refund,2022-07-29,1100,,,,,
500078628,SUOZZI FOR CONGRESS,202312019599368585,IND,N,,,2023-12-01 11:09:24,20A,1737432,50,C00607200,Canfield,Fort Lauderdale,FL,333012972,,,,,Contribution Refund,2022-07-29,2900,,,,,
500078629,SUOZZI FOR CONGRESS,202312019599368585,IND,N,,,2023-12-01 11:09:24,20A,1737432,51,C00607200,Capobianco,Glen Cove,NY,115423318,,,,,Contribution Refund,2022-07-29,2900,,,,,
500078630,SUOZZI FOR CONGRESS,202312019599368585,IND,N,,,2023-12-01 11:09:24,20A,1737432,52,C00607200,Carroll,Locust Valley,NY,115601106,,,,,Contribution Refund,2022-07-29,2900,,,,,
500078631,SUOZZI FOR CONGRESS,202312019599368586,IND,N,,,2023-12-01 11:09:24,20A,1737432,53,C00607200,Checkla,Jericho,NY,117531909,,,,,Contribution Refund,2022-07-29,2900,,,,,
500078632,SUOZZI FOR CONGRESS,202312019599368586,IND,N,,,2023-12-01 11:09:24,20A,1737432,54,C00607200,Ciampa,Plandome,NY,110304115,,Jr.,,,Contribution Refund,2022-07-29,2900,,,,,
500078633,SUOZZI FOR CONGRESS,202312019599368586,IND,N,,,2023-12-01 11:09:24,20A,1737432,55,C00607200,Cincotta,Oyster Bay,NY,117713206,,,,,Contribution Refund,2022-07-29,2900,,,,,
500078634,SUOZZI FOR CONGRESS,202312019599368587,IND,N,,,2023-12-01 11:09:24,20A,1737432,56,C00607200,Collins,Levittown,NY,117565619,,,,,Contribution Refund,2022-07-29,1000,,,,,
500078635,SUOZZI FOR CONGRESS,202312019599368587,IND,N,,,2023-12-01 11:09:24,20A,1737432,57,C00607200,Conrad Teitler,New Canaan,CT,68402808,,,,,Contribution Refund,2022-07-29,2900,,,,,
500078636,SUOZZI FOR CONGRESS,202312019599368587,IND,N,,,2023-12-01 11:09:24,20A,1737432,58,C00607200,Cooper,Old Westbury,NY,115681120,,,,,Contribution Refund,2022-07-29,2900,,,,,
500078637,SUOZZI FOR CONGRESS,202312019599368588,IND,C,,,2023-12-01 11:09:24,20A,1737432,59,C00607200,Cooper,Oyster Bay,NY,117711704,,,,,Contribution Refund,2022-07-29,2900,,,,,
500078762,SUOZZI FOR CONGRESS,202312019599368588,IND,C,,,2023-12-01 11:09:24,20A,1737432,60,C00607200,Cooper,Oyster Bay,NY,117712408,,,,,Contribution Refund,2022-07-29,2900,,,,,
500078638,SUOZZI FOR CONGRESS,202312019599368588,IND,N,,,2023-12-01 11:09:24,20A,1737432,61,C00607200,cronin,Manhasset,NY,110303002,,,,,Contribution Refund,2022-07-29,2900,,,,,
500078651,SUOZZI FOR CONGRESS,202312019599368589,IND,N,,,2023-12-01 11:09:24,20A,1737432,62,C00607200,Deegan,Sea Cliff,NY,115791021,,,,,Contribution Refund,2022-07-29,100,,,,,
500078652,SUOZZI FOR CONGRESS,202312019599368589,IND,N,,,2023-12-01 11:09:24,20A,1737432,63,C00607200,DeNatale,Locust Valley,NY,115600028,,,,,Contribution Refund,2022-07-29,2900,,,,,
500078653,SUOZZI FOR CONGRESS,202312019599368589,IND,N,,,2023-12-01 11:09:25,20A,1737432,64,C00607200,Dionisio,Garden City,NY,115301218,,Sr,,,Contribution Refund,2022-07-29,2900,,,,,
500078654,SUOZZI FOR CONGRESS,202312019599368590,IND,N,,,2023-12-01 11:09:25,20A,1737432,65,C00607200,Eichler,North Hills,NY,110401063,,,,,Contribution Refund,2022-07-29,2900,,,,,
500078655,SUOZZI FOR CONGRESS,202312019599368590,IND,N,,,2023-12-01 11:09:25,20A,1737432,66,C00607200,Fasulo,Huntington,NY,117431838,,,,,Contribution Refund,2022-07-29,2900,,,,,
500078656,SUOZZI FOR CONGRESS,202312019599368590,IND,N,,,2023-12-01 11:09:25,20A,1737432,67,C00607200,Fensterman,Sands Point,NY,110501249,,,,,Contribution Refund,2022-07-29,2900,,,,,
500078657,SUOZZI FOR CONGRESS,202312019599368591,IND,N,,,2023-12-01 11:09:25,20A,1737432,68,C00607200,Fish,Boston,MA,21997841,,,,,Contribution Refund,2022-07-29,2900,,,,,
500078782,SUOZZI FOR CONGRESS,202312019599368591,IND,C,,,2023-12-01 11:09:25,20A,1737432,69,C00607200,Fishlinger,New York,NY,100226445,,,,,Contribution Refund,2022-07-29,2900,,,,,
500078658,SUOZZI FOR CONGRESS,202312019599368591,IND,N,,,2023-12-01 11:09:25,20A,1737432,70,C00607200,Fleming,Glen Head,NY,115453206,,,,,Contribution Refund,2022-07-29,2100,,,,,
500078734,SUOZZI FOR CONGRESS,202312019599368592,ORG,N,,,2023-12-01 11:09:25,20A,1737432,71,C00607200,Forchelli Deegan Terrana LLP,Uniondale,NY,115533645,,,,,Contribution Refund,2022-07-29,100,,,,,
500078659,SUOZZI FOR CONGRESS,202312019599368592,IND,N,,,2023-12-01 11:09:25,20A,1737432,72,C00607200,Gabelli,Greenwich,CT,68306608,,,,,Contribution Refund,2022-07-29,2900,,,,,
